playlist_id,playlist_name,track_id,track_name,track_popularity,artist_id,artist_names,album_id,album_name,track_duration_ms,genres,url_tunebat,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,key,camelot,BPM,duration,artist_name,artist_popularity,artist_total_followers,playlist_name_y,playlist_description,playlist_num_tracks,playlist_num_followers
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,5EIjpM1B1VsLoKvv2iwd0P,NUNCA MUDA?,86,5dDNNq04RjKXFOADdHd6VX,"Scythermane, NXGHT!, MC Fabinho da Osk",6xUYw5goKIoyJQi9C27UBy,NUNCA MUDA?,81500,"phonk, brazilian phonk",https://tunebat.com/Info/NUNCA-MUDA-Scythermane-NXGHT!-MC-Fabinho-da-Osk/5EIjpM1B1VsLoKvv2iwd0P,86.0,96.0,89.0,9.0,48.0,69.0,14.0,4.0,-4dB,B Minor,10A,130.0,1:22,Scythermane,81.0,181675.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,43jExF2HeZ6cJIGrWF0ie4,Funk de Beleza - Slowed,86,3g0UoyvaTaHUrfpHiRqsD1,"Nateki, Scythermane, MC MAYAH",4s7LxMlh6RxgdMhldfMe8u,Funk de Beleza,145115,"phonk, drift phonk, brazilian phonk",https://tunebat.com/Info/Funk-de-Beleza--Slowed-Nateki-Scythermane-MC-MAYAH/43jExF2HeZ6cJIGrWF0ie4,86.0,84.0,74.0,85.0,17.0,7.0,10.0,8.0,0dB,A Minor,8A,106.0,2:25,Nateki,74.0,156732.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,1mfvWzF39LwVpAm8g0LhQT,MONTAGEM TOMADA - Slowed,70,7kk9ucvRJim0NMM89Lml2Y,MXZI,5D17Gk0J7jPXLvWMszqijF,MONTAGEM TOMADA,84901,"phonk, brazilian phonk",https://tunebat.com/Info/MONTAGEM-TOMADA--Slowed-MXZI/1mfvWzF39LwVpAm8g0LhQT,73.0,90.0,65.0,27.0,1.0,49.0,16.0,9.0,-3dB,B♭ Minor,3A,109.0,1:25,MXZI,79.0,118020.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,6yIkBXij6NSjmRGRpQupqO,X-TALI,74,7qIgmxSjoXEeifSVDh8nIt,"MXCCREE, DJ GL3CHEKY, MC PR",6dNugoBYWvUDQDtLurImhw,X-TALI,72352,"phonk, brazilian phonk",https://tunebat.com/Info/X-TALI-MXCCREE-DJ-GL3CHEKY-MC-PR/6yIkBXij6NSjmRGRpQupqO,74.0,96.0,49.0,11.0,1.0,0.0,37.0,6.0,0dB,G Major,9B,136.0,1:12,MXCCREE,61.0,37539.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,38eZ1H5Mpr4YanTn5kY8JD,MONTAGEM CONTIGO,72,0jrirfCZkRU3iA2sH9JEko,Repsaj,0XoyJmD8cp3L8ixHoW3lB6,MONTAGEM CONTIGO,96808,"phonk, brazilian phonk",https://tunebat.com/Info/MONTAGEM-CONTIGO-Repsaj/38eZ1H5Mpr4YanTn5kY8JD,,,,,,,,,,,,,,Repsaj,73.0,54450.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,466x7CJlVwiFdNTLvIXwZl,FUNK UNIVERSO,79,2vKxv2oKVSEJZ1VmuLUOvY,Irokz,1kmsUHDC0n611meNgzRkuw,FUNK UNIVERSO,127500,"phonk, brazilian phonk",https://tunebat.com/Info/FUNK-UNIVERSO-Irokz/466x7CJlVwiFdNTLvIXwZl,79.0,87.0,50.0,21.0,3.0,96.0,29.0,5.0,-1dB,G Minor,6A,128.0,2:08,Irokz,67.0,117409.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,4sTlQPMyoFMPdhAJvErBN3,PASSO BEM SOLTO - Slowed,92,5SCDfg1YoEfI5gFtXqEWah,ATLXS,0I7096R74VFP2xnMmp33sY,PASSO BEM SOLTO,116072,didnt go to college for a free throw,https://tunebat.com/Info/PASSO-BEM-SOLTO--Slowed-ATLXS/4sTlQPMyoFMPdhAJvErBN3,,,,,,,,,,,,,,ATLXS,82.0,196409.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,5XwNsUvJxk38263zeXrfXI,MTG - RITMO ZELDA - Super Slowed,64,2nGwC9QG6Hpw4fSDgNpn5n,"JXM, Polaris",62R2H85ZiKLp0lYHPprQWV,MTG - RITMO ZELDA,107093,"phonk, brazilian phonk",https://tunebat.com/Info/MTG--RITMO-ZELDA--Super-Slowed-JXM-Polaris/5XwNsUvJxk38263zeXrfXI,70.0,80.0,95.0,50.0,27.0,20.0,10.0,13.0,-5dB,B♭ Major,6B,103.0,1:47,JXM,61.0,19999.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,77,4nl0CCx6PpEOOr2Z2ThPdp,"xxanteria, isq",4FRxgE6LA2UGJ5yz8diaI9,FUNKED UP,115348,"phonk, brazilian phonk",https://tunebat.com/Info/FUNKED-UP--SLOWED-xxanteria-isq/4VL5XwfATZuAVTW471Wpro,78.0,93.0,76.0,70.0,0.0,93.0,6.0,6.0,0dB,B Minor,10A,110.0,1:55,xxanteria,64.0,460066.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
6VOedaf3eNWDOVpa9Qdlvg,Aura 10000000+,2YZ7CJV3Q1OGh7ZL9PYWcP,GLORY,83,1Sdc6ySbIvzO0X9vbyHzWm,Ogryzek,3tSeUNn7yOQPEex7jwS9Bf,GLORY,149522,my top songs,https://tunebat.com/Info/GLORY-Ogryzek/2YZ7CJV3Q1OGh7ZL9PYWcP,82.0,77.0,33.0,9.0,0.0,88.0,11.0,3.0,-7dB,C# Major,3B,171.0,2:30,Ogryzek,73.0,480142.0,Aura 10000000+,Wanna hit the gym? —hell yeah! insta @deepal.na,69,368873
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,5HEnfAa0K1ajHfz5zHw87u,Energy,72,6V6mxrGG67IyLFy2l4poNZ,"Dafina Zeqiri, Luciano",5ASW061ofFSrpEFrW0XhRJ,Energy,183076,Unknown,https://tunebat.com/Info/Energy-Dafina-Zeqiri-Luciano/5HEnfAa0K1ajHfz5zHw87u,72.0,69.0,80.0,36.0,4.0,0.0,15.0,5.0,-7dB,E Minor,9A,117.0,3:03,Dafina Zeqiri,64.0,413052.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,2RSbubgtw7kgXifmiLHZk0,Veshu Ndrequ,63,0aaGmctmnPvISKrprVAtU8,Gjesti,2YJLKJf6IolnyBxdKsr2KD,Veshu Ndrequ,148173,Unknown,https://tunebat.com/Info/Veshu-Ndrequ-Gjesti/2RSbubgtw7kgXifmiLHZk0,,,,,,,,,,,,,,Gjesti,53.0,69272.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,3gJ5MztzDnZ9x7suAqN7es,We Back,71,39KEQQAG9JhIt71g9NEVhh,"Azet, Noizy",3NseyZLNGVlcyUrIcGkwwt,We Back,161342,german hip hop,https://tunebat.com/Info/We-Back-Azet-Noizy/3gJ5MztzDnZ9x7suAqN7es,71.0,93.0,78.0,80.0,10.0,0.0,11.0,15.0,-6dB,A♭ Minor,1A,140.0,2:41,Azet,72.0,1483379.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,2BLozyx403euofSN1j8Qrh,Don ti,60,2z6t0UGq0WAM8X6zDeXKXj,Don Xhoni,3moKuYCTCvJiHDL9W5PkR8,Don ti,141677,Unknown,https://tunebat.com/Info/Don-ti-Don-Xhoni/2BLozyx403euofSN1j8Qrh,50.0,61.0,75.0,36.0,23.0,0.0,11.0,26.0,-6dB,G Minor,6A,77.0,2:22,Don Xhoni,59.0,329545.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,3HlP67Mp53kcQqFicVyWQK,Moto,51,6YGhVeajpGcixgdaTfakUL,Capital T,1OfL2JreaShlzzejfyYH32,Moto,153600,Unknown,https://tunebat.com/Info/Moto-Capital-T/3HlP67Mp53kcQqFicVyWQK,,,,,,,,,,,,,,Capital T,53.0,243704.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,6w3CsTkXMAIITIB3gjPE7i,Netet e vona,52,2SabhGDiBSyaM6QSuBUVqB,"Noizy, Yll Limani",2HNhkXshIPcTAULh837n69,ICON,166253,german hip hop,https://tunebat.com/Info/Netet-e-vona-Noizy-Yll-Limani/6w3CsTkXMAIITIB3gjPE7i,52.0,68.0,81.0,89.0,48.0,0.0,28.0,8.0,-5dB,B Minor,10A,91.0,2:46,Noizy,70.0,798463.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,0UWXzVArejYMOznjh7oE4Z,VONE,68,6t7U7sYlVCtlMWzbecJcHd,Dhurata Dora,4mwlHVpE34LcJY2pela0Zh,VONE,141876,Unknown,https://tunebat.com/Info/VONE-Dhurata-Dora/0UWXzVArejYMOznjh7oE4Z,68.0,69.0,73.0,21.0,20.0,1.0,7.0,6.0,-6dB,E Minor,9A,104.0,2:22,Dhurata Dora,64.0,483040.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,1S5kshGt44drfryUJZdgP8,SekreTe,44,6YGhVeajpGcixgdaTfakUL,Capital T,2S2o4lVfT3D37YANKDo59P,SekreTe,142628,Unknown,https://tunebat.com/Info/SekreTe-Capital-T/1S5kshGt44drfryUJZdgP8,44.0,58.0,82.0,40.0,5.0,1.0,12.0,18.0,-6dB,C# Major,3B,175.0,2:23,Capital T,53.0,243704.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,08Z12GLQZkdgFJoAWaUf1j,Zemër Ty,67,1gm1katIowFM22Ldqcw6DK,"Ricky Rich, Dafina Zeqiri",0mawjlzvnEtDAHZKlftR1N,Zemër Ty,147000,Unknown,https://tunebat.com/Info/Zemër-Ty-Ricky-Rich-Dafina-Zeqiri/08Z12GLQZkdgFJoAWaUf1j,67.0,66.0,66.0,60.0,1.0,0.0,11.0,5.0,-7dB,E♭ Minor,2A,160.0,2:27,Ricky Rich,62.0,246080.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
0f9sVkoR8ae1Wcv1GYLWfN,ALBANIAN HITS - 2025  | TOP  100,7dmVC5jVFeizqQ3Y40yVpp,Lot,68,3oo88ul6DPnYZwZG4CZBTY,"Butrint Imeri, Tayna",3tTEtplC63jkTWCfswmu3b,Lot,153402,Unknown,https://tunebat.com/Info/Lot-Butrint-Imeri-Tayna/7dmVC5jVFeizqQ3Y40yVpp,67.0,76.0,40.0,82.0,2.0,0.0,26.0,11.0,-6dB,E♭ Minor,2A,97.0,2:33,Butrint Imeri,62.0,441901.0,ALBANIAN HITS - 2025  | TOP  100,"Today&#x27;s top Albanian hits. Cover: Dafina Zeqiri, Luciano. #ShqipHits #AlbanianHits",148,18462
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,0hH9LX19Ca0Idug3xJ45Ze,Lumière Cosmique,64,50cM5Lb34I3OgF5jaNCILA,Yzalune,68Qg6GXPAs8Pyjn01zK0A5,Lumière Cosmique,142206,Unknown,https://tunebat.com/Info/Lumière-Cosmique-Yzalune/0hH9LX19Ca0Idug3xJ45Ze,64.0,0.0,7.0,4.0,94.0,75.0,10.0,5.0,-40dB,D Major,10B,74.0,2:22,Yzalune,73.0,10954.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,2MqKBGEPehas7MpdZfKEUN,Serene Echoes,63,5e5P006iq5TGOsKDGdjmit,Spiritual Moment,3ZwxV6DY0WhIXEmufxmxLp,Serene Echoes,154341,Unknown,https://tunebat.com/Info/Serene-Echoes-Spiritual-Moment/2MqKBGEPehas7MpdZfKEUN,63.0,1.0,19.0,8.0,98.0,97.0,10.0,4.0,-36dB,C Major,8B,69.0,2:34,Spiritual Moment,69.0,19445.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,2oVg7BfYrzqcB3oKP6FcUh,Vision - Slowed and Reverb,63,50cM5Lb34I3OgF5jaNCILA,Yzalune,6fV5ZMYQyfZGGLiBhU4Xt7,Vision (Slowed and Reverb),150735,Unknown,https://tunebat.com/Info/Vision--Slowed-and-Reverb-Yzalune/2oVg7BfYrzqcB3oKP6FcUh,63.0,0.0,18.0,5.0,98.0,88.0,10.0,4.0,-41dB,B Major,1B,70.0,2:31,Yzalune,73.0,10954.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,71yPAPK7FS1lIxyCHOyZHY,Mindful,63,5e5P006iq5TGOsKDGdjmit,Spiritual Moment,7fk5FAoHgL4r1EAJxfMHq5,Mindful,145850,Unknown,https://tunebat.com/Info/Mindful-Spiritual-Moment/71yPAPK7FS1lIxyCHOyZHY,63.0,1.0,21.0,4.0,98.0,94.0,11.0,4.0,-40dB,C Major,8B,69.0,2:26,Spiritual Moment,69.0,19445.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,4XDMOwU1n0nJn7NSV0QcPw,Intemporel,61,50cM5Lb34I3OgF5jaNCILA,Yzalune,23aK3s1pm5j1H0ftP1mBK5,Intemporel,136020,Unknown,https://tunebat.com/Info/Intemporel-Yzalune/4XDMOwU1n0nJn7NSV0QcPw,61.0,6.0,7.0,3.0,86.0,96.0,11.0,4.0,-28dB,E♭ Minor,2A,78.0,2:16,Yzalune,73.0,10954.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,0ropVplLel0rHqmL8PSdBp,Equilíbrio,64,5wZ3p2PokvDRnzNq24l6Qx,Jason Dos Santos,6woRaDaIt8uJfKTgpKjsBB,Equilíbrio,109850,Unknown,https://tunebat.com/Info/Equilíbrio-Jason-Dos-Santos/0ropVplLel0rHqmL8PSdBp,64.0,5.0,19.0,6.0,90.0,84.0,11.0,5.0,-31dB,D Minor,7A,76.0,1:50,,,,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,44JcT8Llocy8jgPh7NGAkd,Full Body Healing Frequency,60,50cM5Lb34I3OgF5jaNCILA,Yzalune,3DC6qU9PV1k9vsy542NKOE,Full Body Healing Frequency,148235,Unknown,https://tunebat.com/Info/Full-Body-Healing-Frequency-Yzalune/44JcT8Llocy8jgPh7NGAkd,60.0,1.0,21.0,4.0,78.0,84.0,11.0,5.0,-36dB,B♭ Major,6B,71.0,2:28,Yzalune,73.0,10954.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,0P8QG6dy7WNWz0WK0LOQPU,Insight,61,5QctO1zX3iZBFYLilIJW9Y,Jordan Henderson,3QMaYKUwAo6FM4bustCbWZ,Insight,122605,celtic,https://tunebat.com/Info/Insight-Jordan-Henderson/0P8QG6dy7WNWz0WK0LOQPU,60.0,2.0,20.0,7.0,89.0,89.0,10.0,4.0,-35dB,E♭ Major,5B,91.0,2:03,,,,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,4uYaZMa7dLll3hd71Oj8Pv,Dzogchen,62,5QctO1zX3iZBFYLilIJW9Y,Jordan Henderson,3SJlRt46D9qKGQPBqiYS75,Dzogchen,187591,celtic,https://tunebat.com/Info/Dzogchen-Jordan-Henderson/4uYaZMa7dLll3hd71Oj8Pv,62.0,3.0,9.0,4.0,86.0,89.0,12.0,5.0,-31dB,B Minor,10A,167.0,3:08,,,,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
5xXpUY3henFlcPt86jJrqh,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,5JRh4B7NBRgxxfpQhD6Odl,Equipoise,60,5e5P006iq5TGOsKDGdjmit,Spiritual Moment,7g986K5fMQKo3Vv2R4do0x,Equipoise,122774,Unknown,https://tunebat.com/Info/Equipoise-Spiritual-Moment/5JRh4B7NBRgxxfpQhD6Odl,60.0,1.0,16.0,5.0,95.0,89.0,11.0,4.0,-39dB,D Major,10B,110.0,2:03,Spiritual Moment,69.0,19445.0,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,320,235234
